id,title,price,google_product_category,identifier_exists,brand,custom_label_0,custom_label_1,custom_label_2
1093,"Vparfum Acqua Di Gioia 50 мл, парфум, лимон, мята",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1094,"Vparfum Acqua Di Gioia 10 мл тестер, парфум, лимон, мята",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1095,"Vparfum Stronger With You 125мл, ароматизатор для авто Vparfum, кардамон, рожевий перець, фіалка",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1096,"Vparfum Stronger With You 100 мл, парфум, кардамон, рожевий перець, фіалка",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1097,"Vparfum Stronger With You 50 мл, парфум, кардамон, рожевий перець, фіалка",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1098,"Vparfum Stronger With You 10 мл тестер, парфум, кардамон, рожевий перець, фіалка",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1099,"Vparfum My Way 125мл, ароматизатор для авто Vparfum, бергамот, квітка апельсина",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1100,"Vparfum My Way 100 мл, парфум, бергамот, квітка апельсина",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1101,"Vparfum My Way 50 мл, парфум, бергамот, квітка апельсина",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1102,"Vparfum My Way 10 мл тестер, парфум, бергамот, квітка апельсина",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1103,"Vparfum Si 125мл, ароматизатор для авто Vparfum, листя чорної смородини",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1104,"Vparfum SI 100 мл, парфум, листя чорної смородини",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1105,"Vparfum SI 50 мл, парфум, листя чорної смородини",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1106,"Vparfum SI 10 мл тестер, парфум, листя чорної смородини",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1107,"Vparfum Ange ou Demon 125мл, ароматизатор для авто Vparfum, мандарин, шафран, цибрець",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1108,"Vparfum Ange ou Demon 100 мл, парфум, мандарин, шафран, цибрець",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1109,"Vparfum Ange ou Demon 50 мл, парфум, мандарин, шафран, цибрець",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1110,"Vparfum Ange ou Demon 10 мл тестер, парфум, мандарин, шафран, цибрець",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1111,"Vparfum Ange ou Demon Le Secret 125мл, ароматизатор для авто Vparfum, журавлина, лимон, чайний лист",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1112,"Vparfum Ange ou Demon Le Secret 100 мл, парфум, журавлина, лимон, чайний лист",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1113,"Vparfum Ange ou Demon Le Secret 50 мл, парфум, журавлина, лимон, чайний лист",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1114,"Vparfum Ange ou Demon Le Secret 10 мл тестер, парфум, журавлина, лимон, чайний лист",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1115,"Vparfum LInterdit 125мл, ароматизатор для авто Vparfum, бергамот, груша",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1116,"Vparfum LInterdit 100 мл, парфум, бергамот, груша",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1117,"Vparfum LInterdit 50 мл, парфум, бергамот, груша",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1118,"Vparfum LInterdit 10 мл тестер, парфум, бергамот, груша",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1119,"Vparfum Pour Homme Blue Label 125мл, ароматизатор для авто Vparfum, бергамот, грейпфрут",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1120,"Vparfum Pour Homme Blue Label 100 мл, парфум, бергамот, грейпфрут",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1121,"Vparfum Pour Homme Blue Label 50 мл, парфум, бергамот, грейпфрут",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1122,"Vparfum Pour Homme Blue Label 10 мл тестер, парфум, бергамот, грейпфрут",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1123,"Vparfum Chantilly 125мл, ароматизатор для авто Vparfum, апельсин, бергамот, диня, мандарин",625.00 UAH,2789,no,Vparfum,,car_parfum,floral
1124,"Vparfum Chantilly 100 мл, квітковий парфум, апельсин, бергамот, диня, мандарин",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,floral
1125,"Vparfum Chantilly 50 мл, квітковий парфум, апельсин, бергамот, диня, мандарин",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,floral
1126,"Vparfum Chantilly 10 мл тестер, квітковий парфум, апельсин, бергамот, диня, мандарин",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,floral
1127,"Vparfum Tutu 125мл, ароматизатор для авто Vparfum, кокос, яблуко, грейпфрут",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1128,"Vparfum Tutu 100 мл, парфум, кокос, яблуко, грейпфрут",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1129,"Vparfum Tutu 50 мл, парфум, кокос, яблуко, грейпфрут",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1130,"Vparfum Tutu 10 мл тестер, парфум, кокос, яблуко, грейпфрут",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1131,"Vparfum Eau De Parfum II 125мл, ароматизатор для авто Vparfum, гіркий апельсин, мандарин, чорна смородина",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1132,"Vparfum Eau De Parfum II 100 мл, парфум, гіркий апельсин, мандарин, чорна смородина",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1133,"Vparfum Eau De Parfum II 50 мл, парфум, гіркий апельсин, мандарин, чорна смородина",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1134,"Vparfum Eau De Parfum II 10 мл тестер, парфум, гіркий апельсин, мандарин, чорна смородина",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1135,"Vparfum Rush 2 125мл, ароматизатор для авто Vparfum, біла фрезія, конвалія, троянда",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1136,"Vparfum Rush 2 100 мл, парфум, біла фрезія, конвалія, троянда",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1137,"Vparfum Rush 2 50 мл, парфум, біла фрезія, конвалія, троянда",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1138,"Vparfum Rush 2 10 мл тестер, парфум, біла фрезія, конвалія, троянда",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1139,"Vparfum Aqua Allegoria Pera Granita 125мл, ароматизатор для авто Vparfum, грейпфрут, бергамот, лимон",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1140,"Vparfum Aqua Allegoria Pera Granita 100 мл, парфум, грейпфрут, бергамот, лимон",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1141,"Vparfum Aqua Allegoria Pera Granita 50 мл, парфум, грейпфрут, бергамот, лимон",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1142,"Vparfum Aqua Allegoria Pera Granita 10 мл тестер, парфум, грейпфрут, бергамот, лимон",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1143,"Vparfum Devils Intrigue 125мл, ароматизатор для авто Vparfum, османтус, чай",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1144,"Vparfum Devils Intrigue 100 мл, парфум, османтус, чай",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1145,"Vparfum Devils Intrigue 50 мл, парфум, османтус, чай",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1146,"Vparfum Devils Intrigue 10 мл тестер, парфум, османтус, чай",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1147,"Vparfum Terre 125мл, ароматизатор для авто Vparfum, апельсин, грейпфрут",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1148,"Vparfum Terre 100 мл, парфум, апельсин, грейпфрут",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1149,"Vparfum Terre 50 мл, парфум, апельсин, грейпфрут",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1150,"Vparfum Terre 10 мл тестер, парфум, апельсин, грейпфрут",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1151,"Vparfum Un Jardin Sur Le Nil 125мл, ароматизатор для авто Vparfum, грейпфрут, манго, морква",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1152,"Vparfum Un Jardin Sur Le Nil 100 мл, парфум, грейпфрут, манго, морква",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1153,"Vparfum Un Jardin Sur Le Nil 50 мл, парфум, грейпфрут, манго, морква",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1154,"Vparfum Un Jardin Sur Le Nil 10 мл тестер, парфум, грейпфрут, манго, морква",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1155,"Vparfum Le Male 125мл, ароматизатор для авто Vparfum, бергамот, лаванда, мята",625.00 UAH,2789,no,Vparfum,,car_parfum,oriental
1156,"Vparfum Le Male 100 мл, східний парфум, бергамот, лаванда, мята",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,oriental
1157,"Vparfum Le Male 50 мл, східний парфум, бергамот, лаванда, мята",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,oriental
1158,"Vparfum Le Male 10 мл тестер, східний парфум, бергамот, лаванда, мята",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,oriental
1159,"Vparfum Mimosa And Cardamom 125мл, ароматизатор для авто Vparfum, кардамон",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1160,"Vparfum Mimosa And Cardamom 100 мл, парфум, кардамон",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1161,"Vparfum Mimosa And Cardamom 50 мл, парфум, кардамон",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1162,"Vparfum Mimosa And Cardamom 10 мл тестер, парфум, кардамон",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1163,"Vparfum Wood Sage And Sea Salt 125мл, ароматизатор для авто Vparfum, морская сольнота сердца: грейпфрут, шалфей",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1164,"Vparfum Wood Sage And Sea Salt 100 мл, парфум, морская сольнота сердца: грейпфрут, шалфей",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1165,"Vparfum Wood Sage And Sea Salt 50 мл, парфум, морская сольнота сердца: грейпфрут, шалфей",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1166,"Vparfum Wood Sage And Sea Salt 10 мл тестер, парфум, морская сольнота сердца: грейпфрут, шалфей",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1167,"Vparfum Not A Perfume 125мл, ароматизатор для авто Vparfum, амброксан",625.00 UAH,2789,no,Vparfum,,car_parfum,derevynni
1168,"Vparfum Not A Perfume 100 мл, деревинні парфум, амброксан",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,derevynni
1169,"Vparfum Not A Perfume 50 мл, деревинні парфум, амброксан",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,derevynni
1170,"Vparfum Not A Perfume 10 мл тестер, деревинні парфум, амброксан",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,derevynni
1171,"Vparfum K Pour Femme 125мл, ароматизатор для авто Vparfum, мята, рожевий перець, бузок",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1172,"Vparfum K Pour Femme 100 мл, парфум, мята, рожевий перець, бузок",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1173,"Vparfum K Pour Femme 50 мл, парфум, мята, рожевий перець, бузок",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1174,"Vparfum K Pour Femme 10 мл тестер, парфум, мята, рожевий перець, бузок",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1175,"Vparfum K Pour Homme 125мл, ароматизатор для авто Vparfum, зелений перець, лимон, юзу",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1176,"Vparfum K Pour Homme 100 мл, парфум, зелений перець, лимон, юзу",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1177,"Vparfum K Pour Homme 50 мл, парфум, зелений перець, лимон, юзу",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1178,"Vparfum K Pour Homme 10 мл тестер, парфум, зелений перець, лимон, юзу",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1179,"Vparfum Brandy On The Rocks 125мл, ароматизатор для авто Vparfum, бергамот, кардамон",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1180,"Vparfum Brandy On The Rocks 100 мл, парфум, бергамот, кардамон",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1181,"Vparfum Brandy On The Rocks 50 мл, парфум, бергамот, кардамон",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1182,"Vparfum Brandy On The Rocks 10 мл тестер, парфум, бергамот, кардамон",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1183,"Vparfum Angels Share 10 мл тестер, парфум, коньяк",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1184,"Vparfum Black Phantom 125мл, ароматизатор для авто Vparfum, ром, сахарный тростникнота сердца: миндаль, сандаловое дерево",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1185,"Vparfum Black Phantom 100 мл, парфум, ром, сахарный тростникнота сердца: миндаль, сандаловое дерево",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1186,"Vparfum Black Phantom 50 мл, парфум, ром, сахарный тростникнота сердца: миндаль, сандаловое дерево",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1187,"Vparfum Black Phantom 10 мл тестер, парфум, ром, сахарный тростникнота сердца: миндаль, сандаловое дерево",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1188,"Vparfum Blue Moon Ginger Dash 125мл, ароматизатор для авто Vparfum, лимон, колон",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1189,"Vparfum Blue Moon Ginger Dash 100 мл, парфум, лимон, колон",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1190,"Vparfum Blue Moon Ginger Dash 50 мл, парфум, лимон, колон",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1191,"Vparfum Blue Moon Ginger Dash 10 мл тестер, парфум, лимон, колон",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1192,"Vparfum Good Girl Gone Bad 125мл, ароматизатор для авто Vparfum, жасмин, османтус, троянда",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1193,"Vparfum Good Girl Gone Bad 100 мл, парфум, жасмин, османтус, троянда",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1194,"Vparfum Good Girl Gone Bad 50 мл, парфум, жасмин, османтус, троянда",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1195,"Vparfum Good Girl Gone Bad 10 мл тестер, парфум, жасмин, османтус, троянда",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1196,"Vparfum Flower of Immortality 125мл, ароматизатор для авто Vparfum, ірис, морква, персик",625.00 UAH,2789,no,Vparfum,,car_parfum,floral
1197,"Vparfum Flower of Immortality 100 мл, квітковий парфум, ірис, морква, персик",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,floral
1198,"Vparfum Flower of Immortality 50 мл, квітковий парфум, ірис, морква, персик",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,floral
1199,"Vparfum Flower of Immortality 10 мл тестер, квітковий парфум, ірис, морква, персик",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,floral
1200,"Vparfum Playing With The Devil 125мл, ароматизатор для авто Vparfum, білий персик, лічі, червоний апельсин, чорна смородина",625.00 UAH,2789,no,Vparfum,,car_parfum,floral
1201,"Vparfum Playing With The Devil 100 мл, квітковий парфум, білий персик, лічі, червоний апельсин, чорна смородина",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,floral
1202,"Vparfum Playing With The Devil 50 мл, квітковий парфум, білий персик, лічі, червоний апельсин, чорна смородина",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,floral
1203,"Vparfum Playing With The Devil 10 мл тестер, квітковий парфум, білий персик, лічі, червоний апельсин, чорна смородина",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,floral
1204,"Vparfum Rolling In Love 125мл, ароматизатор для авто Vparfum, амбрета, мигдальне молоко",625.00 UAH,2789,no,Vparfum,,car_parfum,musk
1205,"Vparfum Rolling In Love 100 мл, мускусний парфум, амбрета, мигдальне молоко",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,musk
1206,"Vparfum Rolling In Love 50 мл, мускусний парфум, амбрета, мигдальне молоко",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,musk
1207,"Vparfum Rolling In Love 10 мл тестер, мускусний парфум, амбрета, мигдальне молоко",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,musk
1212,"Vparfum L Pour Femme 125мл, ароматизатор для авто Vparfum, біла фрезія, перець, яблуко",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1213,"Vparfum L Pour Femme 100 мл, парфум, біла фрезія, перець, яблуко",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1214,"Vparfum L Pour Femme 50 мл, парфум, біла фрезія, перець, яблуко",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1215,"Vparfum L Pour Femme 10 мл тестер, парфум, біла фрезія, перець, яблуко",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1216,"Vparfum Eclat DArpege 125мл, ароматизатор для авто Vparfum, листя чаю, півонія, квітка персика",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1217,"Vparfum Eclat DArpege 100 мл, парфум, листя чаю, півонія, квітка персика",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1218,"Vparfum Eclat DArpege 50 мл, парфум, листя чаю, півонія, квітка персика",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1219,"Vparfum Eclat DArpege 10 мл тестер, парфум, листя чаю, півонія, квітка персика",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1220,"Vparfum Marry Me 125мл, ароматизатор для авто Vparfum, біла фрезія, гіркий апельсин, персик",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1221,"Vparfum Marry Me 100 мл, парфум, біла фрезія, гіркий апельсин, персик",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1222,"Vparfum Marry Me 50 мл, парфум, біла фрезія, гіркий апельсин, персик",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1223,"Vparfum Marry Me 10 мл тестер, парфум, біла фрезія, гіркий апельсин, персик",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1224,"Vparfum Modern Princess 125мл, ароматизатор для авто Vparfum, червона смородина, яблуко",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1225,"Vparfum Modern Princess 100 мл, парфум, червона смородина, яблуко",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1226,"Vparfum Modern Princess 50 мл, парфум, червона смородина, яблуко",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1227,"Vparfum Modern Princess 10 мл тестер, парфум, червона смородина, яблуко",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1228,"Vparfum Santal 33 125мл, ароматизатор для авто Vparfum, кардамон, кедр, сандалове дерево",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1229,"Vparfum Santal 33 100 мл, парфум, кардамон, кедр, сандалове дерево",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1230,"Vparfum Santal 33 50 мл, парфум, кардамон, кедр, сандалове дерево",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1231,"Vparfum Santal 33 10 мл тестер, парфум, кардамон, кедр, сандалове дерево",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1232,"Vparfum 724 125мл, ароматизатор для авто Vparfum, альдегіди, бергамот",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1233,"Vparfum 724 100 мл, парфум, альдегіди, бергамот",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1234,"Vparfum 724 50 мл, парфум, альдегіди, бергамот",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1235,"Vparfum 724 10 мл тестер, парфум, альдегіди, бергамот",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1236,"Vparfum Aqua Media Cologne Forte 125мл, ароматизатор для авто Vparfum",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1237,"Vparfum Aqua Media Cologne Forte 100 мл, парфум",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1238,"Vparfum Aqua Media Cologne Forte 50 мл, парфум",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1239,"Vparfum Aqua Media Cologne Forte 10 мл тестер, парфум",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1240,"Vparfum Baccarat Rouge 540 125мл, ароматизатор для авто Vparfum",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1241,"Vparfum Baccarat Rouge 540 100 мл, парфум",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1242,"Vparfum Baccarat Rouge 540 50 мл, парфум",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1243,"Vparfum Baccarat Rouge 540 10 мл тестер, парфум",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1244,"Vparfum Ganymede 125мл, ароматизатор для авто Vparfum, замша, мінеральні ноти, лист фіалки",725.00 UAH,2789,no,Vparfum,,car_parfum,other
1245,"Vparfum Ganymede 100 мл, парфум, замша, мінеральні ноти, лист фіалки",1700.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1246,"Vparfum Ganymede 50 мл, парфум, замша, мінеральні ноти, лист фіалки",900.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1247,"Vparfum Ganymede 10 мл тестер, парфум, замша, мінеральні ноти, лист фіалки",270.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1248,"Vparfum Tilia 125мл, ароматизатор для авто Vparfum",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1249,"Vparfum Tilia 100 мл, парфум",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1250,"Vparfum Tilia 50 мл, парфум",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1251,"Vparfum Tilia 10 мл тестер, парфум",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1252,"Vparfum Ithaque 125мл, ароматизатор для авто Vparfum, бергамот, перець, гіркий апельсин",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1253,"Vparfum Ithaque 100 мл, парфум, бергамот, перець, гіркий апельсин",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1254,"Vparfum Ithaque 50 мл, парфум, бергамот, перець, гіркий апельсин",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1255,"Vparfum Ithaque 10 мл тестер, парфум, бергамот, перець, гіркий апельсин",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1256,"Vparfum Starwalker 125мл, ароматизатор для авто Vparfum, бамбук, бергамот, мандарин",625.00 UAH,2789,no,Vparfum,,car_parfum,derevynni
1257,"Vparfum Starwalker 100 мл, деревинні парфум, бамбук, бергамот, мандарин",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,derevynni
1258,"Vparfum Starwalker 50 мл, деревинні парфум, бамбук, бергамот, мандарин",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,derevynni
1259,"Vparfum Starwalker 10 мл тестер, деревинні парфум, бамбук, бергамот, мандарин",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,derevynni
1260,"Vparfum Toy 2 125мл, ароматизатор для авто Vparfum, магнолія, мандарин, яблуко",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1261,"Vparfum Toy 2 100 мл, парфум, магнолія, мандарин, яблуко",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1262,"Vparfum Toy 2 50 мл, парфум, магнолія, мандарин, яблуко",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1263,"Vparfum Toy 2 10 мл тестер, парфум, магнолія, мандарин, яблуко",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1264,"Vparfum Toy Boy 125мл, ароматизатор для авто Vparfum, бергамот, мускатный орех, розовый перецнота сердца: лен, магнолия",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1265,"Vparfum Toy Boy 100 мл, парфум, бергамот, мускатный орех, розовый перецнота сердца: лен, магнолия",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1266,"Vparfum Toy Boy 50 мл, парфум, бергамот, мускатный орех, розовый перецнота сердца: лен, магнолия",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1267,"Vparfum Toy Boy 10 мл тестер, парфум, бергамот, мускатный орех, розовый перецнота сердца: лен, магнолия",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1268,"Vparfum Narciso Rouge 125мл, ароматизатор для авто Vparfum, ірис, болгарська троянда",625.00 UAH,2789,no,Vparfum,,car_parfum,derevynni
1269,"Vparfum Narciso Rouge 100 мл, деревинні парфум, ірис, болгарська троянда",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,derevynni
1270,"Vparfum Narciso Rouge 50 мл, деревинні парфум, ірис, болгарська троянда",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,derevynni
1271,"Vparfum Narciso Rouge 10 мл тестер, деревинні парфум, ірис, болгарська троянда",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,derevynni
1272,"Vparfum Black Afgano 125мл, ароматизатор для авто Vparfum, коноплі",625.00 UAH,2789,no,Vparfum,,car_parfum,other
1273,"Vparfum Black Afgano 100 мл, парфум, коноплі",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1274,"Vparfum Black Afgano 50 мл, парфум, коноплі",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1275,"Vparfum Black Afgano 10 мл тестер, парфум, коноплі",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1276,"Vparfum Narcotic Venus 125мл, ароматизатор для авто Vparfum, тубероза",625.00 UAH,2789,no,Vparfum,,car_parfum,floral
1277,"Vparfum Narcotic Venus 100 мл, квітковий парфум, тубероза",1500.00 UAH,479,no,Vparfum,100ml,personal_parfum,floral
1278,"Vparfum Narcotic Venus 50 мл, квітковий парфум, тубероза",800.00 UAH,479,no,Vparfum,50ml,personal_parfum,floral
1279,"Vparfum Narcotic Venus 10 мл тестер, квітковий парфум, тубероза",230.00 UAH,479,no,Vparfum,10ml,personal_parfum,floral
1280,"Vparfum Megamare 125мл, ароматизатор для авто Vparfum, бергамот и лимон",725.00 UAH,2789,no,Vparfum,,car_parfum,other
1281,"Vparfum Megamare 100 мл, парфум, бергамот и лимон",1700.00 UAH,479,no,Vparfum,100ml,personal_parfum,other
1282,"Vparfum Megamare 50 мл, парфум, бергамот и лимон",900.00 UAH,479,no,Vparfum,50ml,personal_parfum,other
1283,"Vparfum Megamare 10 мл тестер, парфум, бергамот и лимон",270.00 UAH,479,no,Vparfum,10ml,personal_parfum,other
1284,"Vparfum Terroni 125мл, ароматизатор для авто Vparfum, малина",625.00 UAH,2789,no,Vparfum,,car_parfum,other
